date,average_price,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,type,year,geography
2018-04-08,1.84,2664.86,1.43,1403.62,0.0,1259.81,484.78,775.03,0.0,organic,2018,Boise
2018-04-08,1.33,657783.55,26143.84,508099.32,1803.62,121736.77,102162.12,18017.99,1556.66,conventional,2018,Boston
2018-04-08,1.63,37957.37,5.47,1740.27,0.0,36211.63,28133.51,8078.12,0.0,organic,2018,Boston
2018-04-08,1.14,160996.94,13539.0,67384.31,110.12,79963.51,39798.97,39471.2,693.34,conventional,2018,Buffalo/Rochester
2018-04-08,1.05,27478.39,395.67,73.09,0.0,27009.63,17048.19,9961.44,0.0,organic,2018,Buffalo/Rochester
2018-04-08,0.93,7980946.27,2742336.49,2991201.15,104338.3,2143070.33,1988641.24,85552.66,68876.43,conventional,2018,California
2018-04-08,1.75,194627.86,40819.09,66841.11,0.0,86967.66,86926.93,40.73,0.0,organic,2018,California
2018-04-08,1.34,259360.39,64036.02,83598.94,6350.51,105374.92,97365.51,8009.41,0.0,conventional,2018,Charlotte
2018-04-08,1.91,13041.62,32.21,5960.94,158.62,6889.85,6386.21,503.64,0.0,organic,2018,Charlotte
2018-04-08,1.39,888718.71,114128.35,466558.84,171886.3,136145.22,119528.39,15220.3,1396.53,conventional,2018,Chicago
2018-04-08,1.66,37133.79,209.7,27043.1,0.0,9880.99,9820.34,60.65,0.0,organic,2018,Chicago
2018-04-08,0.94,351241.89,54491.21,18162.42,44166.3,234421.96,193595.35,29783.51,11043.1,conventional,2018,Cincinnati/Dayton
2018-04-08,1.6,13971.52,544.49,4656.47,0.0,8770.56,5575.91,3194.65,0.0,organic,2018,Cincinnati/Dayton
2018-04-08,1.03,193953.34,50128.33,18091.28,3384.57,122349.16,92224.02,29030.4,1094.74,conventional,2018,Columbus
2018-04-08,1.41,12138.76,472.73,1848.32,0.0,9817.71,8778.71,1039.0,0.0,organic,2018,Columbus
2018-04-08,0.87,1334567.14,596649.15,291020.04,7933.08,438964.87,311038.4,109397.12,18529.35,conventional,2018,Dallas/Ft. Worth
2018-04-08,1.45,31587.46,4931.53,1093.45,0.0,25562.48,23451.19,2111.29,0.0,organic,2018,Dallas/Ft. Worth
2018-04-08,0.98,1126816.52,155978.72,349024.09,15274.64,606539.07,145672.92,460863.49,2.66,conventional,2018,Denver
2018-04-08,1.59,28276.45,6096.04,677.36,73.0,21430.05,19675.35,1754.7,0.0,organic,2018,Denver
2018-04-08,1.13,368433.43,68837.72,38059.34,33045.52,228490.85,190165.67,24936.84,13388.34,conventional,2018,Detroit
2018-04-08,1.42,20731.56,686.0,3244.52,0.0,16751.3,15123.86,1627.44,0.0,organic,2018,Detroit
2018-04-08,1.47,156803.59,2392.22,54643.59,34700.83,65066.95,49170.31,4805.04,11091.6,conventional,2018,Grand Rapids
2018-04-08,1.3,10266.68,22.88,3631.16,0.0,6612.64,6609.31,3.33,0.0,organic,2018,Grand Rapids
2018-04-08,1.2,3765622.14,661613.73,960344.62,398070.89,1745592.9,1364755.53,304898.15,75939.22,conventional,2018,Great Lakes
2018-04-08,1.43,205874.58,5534.31,57669.81,0.0,141999.21,123686.99,18312.22,0.0,organic,2018,Great Lakes
2018-04-08,1.14,304040.54,79677.07,114109.16,300.97,109953.34,101547.58,6102.42,2303.34,conventional,2018,Harrisburg/Scranton
2018-04-08,1.41,19135.46,332.29,275.38,9.0,18518.79,18518.79,0.0,0.0,organic,2018,Harrisburg/Scranton
2018-04-08,1.38,350814.56,19541.78,251344.77,353.4,79574.61,76436.7,1381.25,1756.66,conventional,2018,Hartford/Springfield
2018-04-08,2.08,15875.66,118.25,7470.55,0.0,8286.86,8279.04,7.82,0.0,organic,2018,Hartford/Springfield
2018-04-08,0.82,1425624.2,556314.13,273937.42,6774.93,588597.72,451383.5,136617.55,596.67,conventional,2018,Houston
2018-04-08,1.4,35239.75,6251.23,111.74,0.0,28876.78,28213.45,663.33,0.0,organic,2018,Houston
2018-04-08,1.1,187128.39,39637.31,33870.91,9364.92,104255.25,84247.45,14087.91,5919.89,conventional,2018,Indianapolis
2018-04-08,1.24,9949.83,310.28,1507.33,0.0,7935.49,4678.61,3256.88,0.0,organic,2018,Indianapolis
2018-04-08,1.1,217090.92,143048.14,14115.74,602.04,59325.0,35369.01,23839.32,116.67,conventional,2018,Jacksonville
2018-04-08,1.9,7296.13,210.14,1149.58,13.05,5923.36,2877.46,3045.9,0.0,organic,2018,Jacksonville
2018-04-08,1.04,369625.52,84029.23,134629.37,7288.71,143678.21,84622.21,58659.33,396.67,conventional,2018,Las Vegas
2018-04-08,1.65,14883.34,1812.94,2788.45,0.0,10281.95,10271.95,10.0,0.0,organic,2018,Las Vegas
2018-04-08,0.97,3218724.02,1213275.37,493085.63,67947.52,1444415.5,1347878.13,58419.42,38117.95,conventional,2018,Los Angeles
2018-04-08,1.81,96383.93,16300.42,25670.63,0.0,54412.88,54395.62,17.26,0.0,organic,2018,Los Angeles
2018-04-08,0.9,139296.6,39849.33,18903.4,222.03,80321.84,55766.47,23235.74,1319.63,conventional,2018,Louisville
2018-04-08,1.17,8882.17,3.0,2000.96,0.0,6878.21,5563.51,1314.7,0.0,organic,2018,Louisville
2018-04-08,1.39,698303.78,466647.94,54811.32,2021.82,174822.7,101707.2,72445.5,670.0,conventional,2018,Miami/Ft. Lauderdale
2018-04-08,1.35,10897.9,366.49,202.53,0.0,10328.88,10322.22,6.66,0.0,organic,2018,Miami/Ft. Lauderdale
2018-04-08,1.12,3885361.48,946932.21,1265372.69,34637.23,1638419.35,1386114.62,238144.19,14160.54,conventional,2018,Midsouth
2018-04-08,1.49,215689.75,2717.86,46304.54,603.17,166064.18,152732.14,13332.04,0.0,organic,2018,Midsouth
2018-04-08,0.88,312677.61,128291.25,9818.69,883.41,173684.26,131899.26,39428.44,2356.56,conventional,2018,Nashville
2018-04-08,1.24,13958.36,73.57,2783.31,0.0,11101.48,7846.48,3255.0,0.0,organic,2018,Nashville
2018-04-08,1.06,331236.26,203415.5,30236.33,2296.52,95287.91,87043.9,7897.35,346.66,conventional,2018,New Orleans/Mobile
2018-04-08,1.38,8724.61,341.31,117.3,0.0,8266.0,7718.87,547.13,0.0,organic,2018,New Orleans/Mobile
2018-04-08,1.36,1651562.68,63897.16,854905.68,782.68,731977.16,706732.46,22324.7,2920.0,conventional,2018,New York
2018-04-08,1.93,89322.48,9317.03,22242.31,962.36,56800.78,56394.05,406.73,0.0,organic,2018,New York
2018-04-08,1.26,5139190.29,423598.84,3038762.43,7252.55,1669576.47,1442920.02,210712.01,15944.44,conventional,2018,Northeast
2018-04-08,1.62,302581.25,16101.79,40176.38,859.22,245443.86,217226.79,28217.07,0.0,organic,2018,Northeast
2018-04-08,1.09,703301.74,45675.35,595867.24,1498.28,60260.87,29274.27,29799.93,1186.67,conventional,2018,Northern New England
2018-04-08,1.65,17208.89,4.06,253.44,0.0,16951.39,16951.39,0.0,0.0,organic,2018,Northern New England
2018-04-08,1.22,471697.99,290369.07,27884.24,1871.15,151573.53,91891.14,59482.39,200.0,conventional,2018,Orlando
2018-04-08,1.62,14022.63,452.65,1785.1,0.0,11784.88,8974.44,2810.44,0.0,organic,2018,Orlando
2018-04-08,1.29,481015.64,45718.62,229115.99,557.42,205623.61,184487.72,18825.89,2310.0,conventional,2018,Philadelphia
2018-04-08,1.64,26990.21,2913.86,4461.5,2.34,19612.51,19598.61,13.9,0.0,organic,2018,Philadelphia
2018-04-08,0.73,1367604.53,479463.67,324647.16,14913.76,548579.94,209155.34,333957.93,5466.67,conventional,2018,Phoenix/Tucson
2018-04-08,1.39,22670.53,3053.21,3881.85,0.0,15735.47,15725.47,10.0,0.0,organic,2018,Phoenix/Tucson
2018-04-08,1.25,131717.5,37924.74,18256.68,1374.88,74161.2,41134.96,33016.24,10.0,conventional,2018,Pittsburgh
2018-04-08,1.36,18640.44,1120.89,15.24,0.0,17504.31,17490.98,13.33,0.0,organic,2018,Pittsburgh
2018-04-08,1.1,2246794.44,972583.51,627336.86,9462.81,637411.26,564795.29,72035.89,580.08,conventional,2018,Plains
2018-04-08,1.46,89665.24,14753.46,20928.87,39.04,53943.87,37541.63,16402.24,0.0,organic,2018,Plains
2018-04-08,0.81,1121567.42,71056.0,510471.71,17060.63,522979.08,116179.72,404313.72,2485.64,conventional,2018,Portland
2018-04-08,1.84,25670.64,1815.19,13114.04,1.77,10739.64,1772.61,8967.03,0.0,organic,2018,Portland
2018-04-08,1.23,377666.02,107505.1,113825.82,6000.58,150334.52,140163.19,10171.33,0.0,conventional,2018,Raleigh/Greensboro
2018-04-08,1.94,16387.6,44.2,5951.65,120.27,10271.48,9900.16,371.32,0.0,organic,2018,Raleigh/Greensboro
2018-04-08,0.99,318891.34,73134.65,91961.75,2597.54,151197.4,125172.17,25871.9,153.33,conventional,2018,Richmond/Norfolk
2018-04-08,1.3,24215.07,148.92,3708.79,87.82,20269.54,19295.3,974.24,0.0,organic,2018,Richmond/Norfolk
2018-04-08,0.9,229888.62,64039.47,38388.58,452.75,127007.82,98215.79,28302.03,490.0,conventional,2018,Roanoke
2018-04-08,1.39,12409.97,99.57,2714.64,0.0,9595.76,8749.68,846.08,0.0,organic,2018,Roanoke
2018-04-08,0.9,715025.33,203035.15,435717.83,982.09,75290.26,67704.33,1205.69,6380.24,conventional,2018,Sacramento
2018-04-08,1.51,12152.96,2713.77,4222.72,0.0,5216.47,5216.47,0.0,0.0,organic,2018,Sacramento
2018-04-08,1.06,540826.0,158065.84,166091.53,17061.0,199607.63,184278.51,12965.79,2363.33,conventional,2018,San Diego
2018-04-08,1.96,14335.22,3003.31,7776.95,0.0,3554.96,3548.29,6.67,0.0,organic,2018,San Diego
2018-04-08,0.87,1459227.33,408167.43,922121.38,2041.12,126897.4,122851.0,338.29,3708.11,conventional,2018,San Francisco
2018-04-08,1.69,32215.81,11537.48,12187.06,0.0,8491.27,8487.94,3.33,0.0,organic,2018,San Francisco
2018-04-08,1.12,811296.28,107039.99,215990.38,1161.46,487104.45,130585.63,354087.09,2431.73,conventional,2018,Seattle
2018-04-08,1.85,38478.67,1279.08,23377.89,8.1,13813.6,4908.25,8905.35,0.0,organic,2018,Seattle
2018-04-08,1.11,486198.12,224051.45,74992.53,3967.85,183186.29,137991.8,41665.6,3528.89,conventional,2018,South Carolina
2018-04-08,1.4,20515.36,170.27,5205.94,53.42,15085.73,13021.99,2063.74,0.0,organic,2018,South Carolina
2018-04-08,0.88,6757101.77,3024676.53,1306785.35,38315.08,2387324.81,1790315.79,533469.21,63539.81,conventional,2018,South Central
2018-04-08,1.42,171683.59,23461.56,6041.96,0.0,142180.07,117741.43,24438.64,0.0,organic,2018,South Central
2018-04-08,1.15,4787007.61,2692700.91,352540.8,18978.0,1722787.9,1166264.72,544396.52,12126.66,conventional,2018,Southeast
2018-04-08,1.43,160091.14,2742.31,25989.59,79.65,131279.59,104964.89,26314.7,0.0,organic,2018,Southeast
2018-04-08,1.08,121391.6,23440.49,33803.98,499.24,63647.89,20848.06,42402.5,397.33,conventional,2018,Spokane
2018-04-08,1.75,5096.76,284.75,2871.79,0.0,1940.22,776.79,1163.43,0.0,organic,2018,Spokane
2018-04-08,1.29,198432.35,84648.59,13382.36,741.74,99659.66,76177.79,23479.87,2.0,conventional,2018,St. Louis
2018-04-08,1.25,16719.52,10069.07,1343.98,3.59,5302.88,3438.88,1864.0,0.0,organic,2018,St. Louis
2018-04-08,1.09,84904.58,9266.65,45294.85,136.68,30206.4,17079.39,13127.01,0.0,conventional,2018,Syracuse
2018-04-08,1.05,10882.43,71.14,77.98,0.0,10733.31,7534.62,3198.69,0.0,organic,2018,Syracuse
2018-04-08,1.31,504053.15,312496.2,35860.27,1457.56,154239.12,90329.11,63683.34,226.67,conventional,2018,Tampa
2018-04-08,1.51,12339.77,235.98,1050.94,0.0,11052.85,8923.34,2129.51,0.0,organic,2018,Tampa
2018-04-08,1.04,42964067.68,13410251.75,13040703.22,737515.63,15775597.08,10948345.06,4555612.68,271639.34,conventional,2018,Total U.S.
2018-04-08,1.55,1565215.63,133437.34,331037.4,1687.45,1098382.19,945843.86,152538.33,0.0,organic,2018,Total U.S.
2018-04-08,0.94,8402043.8,1945809.54,2498359.32,126460.77,3831414.17,1244537.89,2566404.11,20472.17,conventional,2018,West
2018-04-08,1.69,225002.23,27306.96,67085.13,106.38,130503.76,105023.06,25480.7,0.0,organic,2018,West
2018-04-08,0.83,932050.72,448080.45,217515.37,10428.78,256026.12,151092.59,102860.2,2073.33,conventional,2018,West Tex/New Mexico
2018-04-08,1.58,23213.13,2620.72,2957.53,0.0,17634.88,16985.28,649.6,0.0,organic,2018,West Tex/New Mexico
2018-04-15,1.44,175438.93,17883.58,135311.07,103.24,22141.04,12009.78,9643.48,487.78,conventional,2018,Albany
2018-04-15,1.77,3555.4,53.81,857.62,0.0,2643.97,2643.97,0.0,0.0,organic,2018,Albany
2018-04-15,0.91,777041.82,360778.53,44943.74,2390.12,368929.43,273133.37,92955.24,2840.82,conventional,2018,Atlanta
2018-04-15,1.29,38743.4,293.66,7004.11,0.0,31445.63,25072.38,6373.25,0.0,organic,2018,Atlanta
2018-04-15,1.3,958548.11,114200.22,555861.5,4804.81,283681.58,272289.23,9982.35,1410.0,conventional,2018,Baltimore/Washington
2018-04-15,1.44,52174.84,1330.54,5767.78,48.29,45028.23,44649.83,378.4,0.0,organic,2018,Baltimore/Washington
2018-04-15,1.12,109242.49,45419.35,4819.3,10634.69,48369.15,25229.55,22851.35,288.25,conventional,2018,Boise
2018-04-15,1.82,2788.3,0.0,1168.14,0.0,1620.16,633.93,986.23,0.0,organic,2018,Boise
2018-04-15,1.31,719051.88,29631.12,571454.34,1979.86,115986.56,80444.25,33942.31,1600.0,conventional,2018,Boston
2018-04-15,1.49,44651.43,5.0,2272.52,0.0,42373.91,34136.04,8237.87,0.0,organic,2018,Boston
2018-04-15,1.15,210061.4,17830.24,93723.87,96.54,98410.75,17320.7,80443.38,646.67,conventional,2018,Buffalo/Rochester
2018-04-15,1.08,30121.3,490.19,125.72,0.0,29505.39,17300.01,12205.38,0.0,organic,2018,Buffalo/Rochester
2018-04-15,1.06,6628348.74,2674908.49,1900645.11,104954.78,1947840.36,1817826.19,76296.6,53717.57,conventional,2018,California
2018-04-15,1.65,225550.26,49576.77,75449.73,0.0,100523.76,100483.09,40.67,0.0,organic,2018,California
2018-04-15,1.25,283068.23,84016.93,86116.47,6222.09,106712.74,93567.44,13145.3,0.0,conventional,2018,Charlotte
2018-04-15,1.94,14002.87,30.97,6347.48,161.62,7462.8,6834.76,628.04,0.0,organic,2018,Charlotte
2018-04-15,1.41,928198.35,103605.71,502229.66,171913.76,150449.22,129397.61,19504.67,1546.94,conventional,2018,Chicago
2018-04-15,1.67,36087.85,225.65,26472.68,0.0,9389.52,8771.46,618.06,0.0,organic,2018,Chicago
2018-04-15,0.97,341535.22,55720.17,33002.23,41729.76,211083.06,158827.32,44195.58,8060.16,conventional,2018,Cincinnati/Dayton
2018-04-15,1.64,15973.1,489.33,4781.64,0.0,10702.13,6675.59,4026.54,0.0,organic,2018,Cincinnati/Dayton
2018-04-15,0.87,321769.25,87293.64,31329.39,3629.68,199516.54,171804.12,26862.1,850.32,conventional,2018,Columbus
2018-04-15,1.4,10846.54,431.29,1478.37,0.0,8936.88,7298.32,1638.56,0.0,organic,2018,Columbus
2018-04-15,0.85,1518465.11,657111.17,268724.46,8545.19,584084.29,293621.86,274685.74,15776.69,conventional,2018,Dallas/Ft. Worth
2018-04-15,1.43,28546.48,4323.9,671.27,0.0,23551.31,21132.02,2419.29,0.0,organic,2018,Dallas/Ft. Worth
2018-04-15,1.01,1011960.14,189260.31,247643.78,17625.3,557430.75,149655.74,407740.6,34.41,conventional,2018,Denver
2018-04-15,1.6,27928.01,6181.78,784.88,47.64,20913.71,19128.21,1785.5,0.0,organic,2018,Denver
2018-04-15,0.97,708251.01,163968.74,73845.62,70543.77,399892.88,356974.44,13229.96,29688.48,conventional,2018,Detroit
2018-04-15,1.46,21804.19,895.52,3112.78,0.0,17682.06,14302.62,3379.44,0.0,organic,2018,Detroit
2018-04-15,1.53,235987.64,9847.47,91582.26,76549.59,58008.32,30850.45,5790.31,21367.56,conventional,2018,Grand Rapids
2018-04-15,1.39,9683.22,56.8,1806.76,0.0,7819.66,7816.33,3.33,0.0,organic,2018,Grand Rapids
2018-04-15,1.12,5091963.45,981454.25,1258985.64,540491.84,2311031.72,1894258.7,310174.85,106598.17,conventional,2018,Great Lakes
2018-04-15,1.46,208356.75,5696.78,55480.89,6.73,146847.42,120877.2,25970.22,0.0,organic,2018,Great Lakes
2018-04-15,1.12,366610.78,86919.6,159931.45,329.42,119430.31,113599.44,3718.64,2112.23,conventional,2018,Harrisburg/Scranton
2018-04-15,1.42,19514.23,336.98,385.02,17.47,18774.76,18771.43,3.33,0.0,organic,2018,Harrisburg/Scranton
2018-04-15,1.27,490867.14,20507.97,402853.68,596.08,66909.41,60938.09,4244.38,1726.94,conventional,2018,Hartford/Springfield
2018-04-15,2.15,13069.87,37.94,5577.46,0.0,7454.47,7454.47,0.0,0.0,organic,2018,Hartford/Springfield
2018-04-15,0.56,2247307.49,908447.55,167700.63,4964.09,1166195.22,1060453.43,105270.68,471.11,conventional,2018,Houston
2018-04-15,1.25,33291.89,6479.96,87.1,0.0,26724.83,26161.5,563.33,0.0,organic,2018,Houston
2018-04-15,1.01,272069.12,63244.64,52523.49,7907.09,148393.9,127550.17,17703.9,3139.83,conventional,2018,Indianapolis
2018-04-15,1.27,9992.44,269.02,1239.44,0.0,8407.67,5468.29,2939.38,0.0,organic,2018,Indianapolis
2018-04-15,1.07,250977.48,153053.55,13988.38,700.09,83235.46,32169.62,50925.84,140.0,conventional,2018,Jacksonville
2018-04-15,1.74,5872.54,120.28,990.38,2.61,4759.27,3270.8,1488.47,0.0,organic,2018,Jacksonville
2018-04-15,1.01,390271.37,83022.6,117601.97,7026.1,182620.7,83343.3,98854.66,422.74,conventional,2018,Las Vegas
2018-04-15,1.63,13240.76,1415.33,2748.04,0.0,9077.39,9074.35,3.04,0.0,organic,2018,Las Vegas
2018-04-15,1.01,2897062.33,1114196.83,432868.7,69670.73,1280326.07,1191137.62,58918.76,30269.69,conventional,2018,Los Angeles
2018-04-15,1.52,127038.59,26356.98,31579.67,0.0,69101.94,69088.04,13.9,0.0,organic,2018,Los Angeles
2018-04-15,0.95,141328.72,39105.23,27436.82,425.4,74361.27,59090.52,14133.3,1137.45,conventional,2018,Louisville
2018-04-15,1.25,7975.64,4.34,1716.59,0.0,6254.71,4631.33,1623.38,0.0,organic,2018,Louisville
2018-04-15,1.1,989027.01,732180.25,83742.32,2577.02,170527.42,97251.33,72302.76,973.33,conventional,2018,Miami/Ft. Lauderdale
2018-04-15,1.34,10074.1,124.86,260.35,0.0,9688.89,9688.89,0.0,0.0,organic,2018,Miami/Ft. Lauderdale
2018-04-15,1.13,4029669.49,1016960.61,1382630.64,35495.42,1594582.82,1383952.42,192035.77,18594.63,conventional,2018,Midsouth
2018-04-15,1.53,215068.48,2408.79,46671.14,634.09,165354.46,149015.73,16338.73,0.0,organic,2018,Midsouth
2018-04-15,0.91,295256.64,130764.33,12648.95,872.74,150970.62,122079.39,26351.82,2539.41,conventional,2018,Nashville
2018-04-15,1.25,12494.65,38.77,2460.89,0.0,9994.99,8127.74,1867.25,0.0,organic,2018,Nashville
2018-04-15,0.95,384504.25,228455.72,23376.12,3129.32,129543.09,111757.36,17424.06,361.67,conventional,2018,New Orleans/Mobile
2018-04-15,1.35,10374.45,373.25,161.61,0.0,9839.59,9546.66,292.93,0.0,organic,2018,New Orleans/Mobile
2018-04-15,1.22,2953789.07,84068.23,2298420.69,3006.66,568293.49,526973.72,37933.32,3386.45,conventional,2018,New York
2018-04-15,1.85,89628.01,9797.66,21365.39,677.54,57787.42,56893.76,893.66,0.0,organic,2018,New York
2018-04-15,1.23,7088324.71,484741.44,5006809.47,11881.95,1584891.85,1190981.84,377921.87,15988.14,conventional,2018,Northeast
2018-04-15,1.57,319905.51,16487.39,40435.55,611.92,262370.65,229709.19,32661.46,0.0,organic,2018,Northeast
2018-04-15,1.19,558286.58,49644.89,400112.78,1542.64,106986.27,29092.0,76822.04,1072.23,conventional,2018,Northern New England
2018-04-15,1.65,24308.52,5.35,1069.46,0.0,23233.71,23233.71,0.0,0.0,organic,2018,Northern New England
2018-04-15,1.09,569391.2,372755.67,35892.55,2256.8,158486.18,89914.18,68395.33,176.67,conventional,2018,Orlando
2018-04-15,1.46,11354.64,198.19,1125.4,0.0,10031.05,8814.14,1216.91,0.0,organic,2018,Orlando
2018-04-15,1.21,738716.43,53636.72,471568.52,1623.36,211887.83,185365.84,24294.61,2227.38,conventional,2018,Philadelphia
2018-04-15,1.55,27105.43,2709.76,3939.87,0.0,20455.8,20448.55,7.25,0.0,organic,2018,Philadelphia
2018-04-15,0.74,1306926.2,460395.37,282474.66,15241.8,548814.37,251730.76,292073.62,5009.99,conventional,2018,Phoenix/Tucson
2018-04-15,1.38,22120.34,2514.53,4043.88,0.0,15561.93,15553.96,7.97,0.0,organic,2018,Phoenix/Tucson
2018-04-15,1.27,151809.08,42151.95,21029.69,2081.94,86545.5,45690.62,40841.55,13.33,conventional,2018,Pittsburgh
2018-04-15,1.34,18715.95,1017.82,19.04,0.0,17679.09,17669.09,10.0,0.0,organic,2018,Pittsburgh
2018-04-15,1.08,2421832.71,954236.46,769597.2,12047.45,685951.6,623430.22,60096.28,2425.1,conventional,2018,Plains
2018-04-15,1.5,91071.49,10444.22,22340.15,29.06,58258.06,42669.41,15588.65,0.0,organic,2018,Plains
2018-04-15,1.04,717294.09,70225.43,274462.7,17717.33,354888.63,141850.91,212148.28,889.44,conventional,2018,Portland
2018-04-15,1.69,28422.68,2008.29,9747.02,3.53,16663.84,1995.12,14666.76,1.96,organic,2018,Portland
2018-04-15,1.19,398267.6,116949.09,120073.75,5735.37,155509.39,142694.85,12812.32,2.22,conventional,2018,Raleigh/Greensboro
2018-04-15,2.11,16424.97,83.66,6673.95,143.54,9523.82,7887.04,1636.78,0.0,organic,2018,Raleigh/Greensboro
2018-04-15,1.01,333441.81,70622.83,107175.07,2651.69,152992.22,135544.45,16047.77,1400.0,conventional,2018,Richmond/Norfolk
2018-04-15,1.27,26404.91,169.34,3840.42,86.39,22308.76,19842.32,2466.44,0.0,organic,2018,Richmond/Norfolk
2018-04-15,0.96,215174.35,57709.13,47906.28,420.76,109138.18,91597.49,16710.84,829.85,conventional,2018,Roanoke
2018-04-15,1.4,12697.88,71.86,2332.42,0.0,10293.6,7580.39,2713.21,0.0,organic,2018,Roanoke
2018-04-15,1.14,572067.61,197569.34,295355.71,949.62,78192.94,71798.31,1446.77,4947.86,conventional,2018,Sacramento
2018-04-15,1.64,10712.25,2401.54,4144.82,0.0,4165.89,4165.89,0.0,0.0,organic,2018,Sacramento
2018-04-15,1.18,479181.95,150158.45,129717.56,16781.9,182524.04,171637.12,8733.59,2153.33,conventional,2018,San Diego
2018-04-15,1.91,19647.76,5291.87,10922.64,0.0,3433.25,3426.58,6.67,0.0,organic,2018,San Diego
2018-04-15,1.13,1034478.03,435699.38,461266.16,2130.76,135381.73,131445.18,665.77,3270.78,conventional,2018,San Francisco
2018-04-15,1.94,28690.05,9680.5,11360.41,0.0,7649.14,7642.48,6.66,0.0,organic,2018,San Francisco
2018-04-15,1.28,568402.56,100780.2,165283.29,1339.08,300999.99,154786.47,145389.42,824.1,conventional,2018,Seattle
2018-04-15,1.44,93479.1,1484.74,32932.58,148.34,58913.44,3015.15,55779.92,118.37,organic,2018,Seattle
2018-04-15,1.05,533780.9,262592.75,81089.05,4301.78,185797.32,128609.93,53159.98,4027.41,conventional,2018,South Carolina
2018-04-15,1.35,23381.88,93.8,4989.7,78.48,18219.9,16391.92,1827.98,0.0,organic,2018,South Carolina
2018-04-15,0.75,8646285.8,3725076.5,1187617.79,39310.42,3694281.09,2782797.55,853592.93,57890.61,conventional,2018,South Central
2018-04-15,1.37,162804.87,22144.12,5488.08,0.0,135172.67,115817.65,19355.02,0.0,organic,2018,South Central
